Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
3908-MKIMJ,Male,79,Yes,0,Mount Shasta,96067,41,-122,9,68,None,No,0,No internet service,Yes,Cable,28,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,42,2966,0,0,0,2966,Stayed,Not churned,unknown
3910-MRQOY,Female,28,Yes,0,Orick,95555,41,-124,8,72,None,Yes,13,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Bank Withdrawal,19,1496,0,0,927,2423,Stayed,Not churned,unknown
3911-RSNHI,Female,46,Yes,0,Rocklin,95765,39,-121,2,71,Offer A,No,0,No internet service,Yes,DSL,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61,4310,0,0,0,4310,Stayed,Not churned,unknown
3913-FCUUW,Female,52,Yes,1,Hanford,93230,36,-120,8,72,Offer A,Yes,7,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70,5166,0,0,493,5659,Stayed,Not churned,unknown
3913-RDSJZ,Female,40,Yes,0,Los Angeles,90019,34,-118,9,64,None,Yes,49,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,26,1715,0,0,3161,4876,Stayed,Not churned,unknown
3914-FDRHP,Male,25,No,0,Warner Springs,92086,33,-117,0,9,None,Yes,46,No,Yes,Fiber Optic,59,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86,770,0,0,417,1188,Stayed,Not churned,unknown
3915-ODIYG,Male,72,No,0,Cotati,94931,38,-123,0,60,None,Yes,10,Yes,Yes,DSL,29,Yes,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,72,4375,0,10,612,4997,Stayed,Not churned,unknown
3916-NRPAP,Male,21,No,0,Escalon,95320,38,-121,0,3,Offer E,Yes,30,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,86,257,0,0,90,346,Joined,Not churned,unknown
3920-HIHMQ,Female,53,No,1,Scotts Valley,95066,37,-122,0,26,None,Yes,16,Yes,Yes,DSL,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,50,1266,0,150,425,1840,Stayed,Not churned,unknown
3923-CSIHK,Female,69,Yes,0,Herald,95638,38,-121,1,50,None,Yes,5,No,Yes,Cable,24,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71,3445,0,0,230,3675,Churned,Dissatisfaction,Poor expertise of online support
3926-CUQZX,Male,27,No,0,Campo,91906,33,-116,0,1,Offer E,Yes,11,No,Yes,DSL,58,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45,45,0,0,11,56,Churned,Other,Don't know
3926-YZVVX,Female,62,No,0,Sacramento,95841,39,-121,0,41,None,Yes,12,No,Yes,Cable,12,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,50,2029,0,0,509,2538,Stayed,Not churned,unknown
3927-NLNRY,Male,48,Yes,0,Long Barn,95335,38,-120,1,53,Offer B,Yes,16,No,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94,4868,0,0,836,5704,Churned,Other,Moved
3930-ZGWVE,Male,45,No,0,Stanton,90680,34,-118,0,1,None,Yes,16,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,20,20,0,0,16,36,Joined,Not churned,unknown
3932-CMDTD,Female,29,No,0,Foothill Ranch,92610,34,-118,0,4,None,Yes,43,No,Yes,Fiber Optic,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106,444,0,0,174,618,Churned,Dissatisfaction,Limited range of services
3932-IJWDZ,Male,51,No,0,Willits,95490,39,-123,0,45,Offer B,Yes,25,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104,4748,0,0,1114,5862,Stayed,Not churned,unknown
3933-DQPWX,Female,48,No,0,Barstow,92311,35,-117,0,50,None,No,0,No internet service,Yes,DSL,6,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,40,1933,0,0,0,1933,Stayed,Not churned,unknown
3934-HXCFZ,Male,33,Yes,0,Pinecrest,95364,38,-120,1,23,Offer D,Yes,19,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99,2186,0,0,442,2628,Churned,Dissatisfaction,Service dissatisfaction
3935-TBRZZ,Male,54,Yes,0,Twentynine Palms,92278,34,-116,10,44,Offer B,Yes,15,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,One Year,No,Credit Card,26,1110,0,0,675,1785,Stayed,Not churned,unknown
3936-QQFLL,Male,58,No,0,Calimesa,92320,34,-117,0,2,None,Yes,2,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,20,39,0,0,4,43,Joined,Not churned,unknown
3938-YFPXD,Male,55,No,0,Janesville,96114,40,-121,0,72,Offer A,Yes,29,Yes,Yes,DSL,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84,5997,0,0,2090,8087,Stayed,Not churned,unknown
3941-XTSKM,Male,32,Yes,0,Burnt Ranch,95527,41,-123,6,42,None,No,0,No internet service,Yes,DSL,26,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,45,2049,0,0,0,2049,Stayed,Not churned,unknown
3943-KDREE,Female,48,No,0,Los Angeles,90010,34,-118,0,26,None,Yes,18,Yes,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75,1835,0,0,456,2291,Churned,Other,Don't know
3945-GFWQL,Female,33,No,1,San Jose,95113,37,-122,0,12,None,Yes,5,No,Yes,DSL,16,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45,481,18,0,62,524,Churned,Price,Extra data charges
3946-JEWRQ,Male,21,Yes,0,Sherman Oaks,91403,34,-118,1,47,None,Yes,21,Yes,Yes,Fiber Optic,85,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,95,4563,0,80,984,5627,Stayed,Not churned,unknown
3946-MHCZW,Male,50,No,0,Ontario,91761,34,-118,0,1,Offer E,Yes,7,No,Yes,DSL,11,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51,51,0,0,7,58,Churned,Attitude,Attitude of support person
3948-FVVRP,Male,43,Yes,2,Santa Maria,93455,35,-120,2,9,None,Yes,44,No,Yes,DSL,24,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55,453,0,0,400,853,Stayed,Not churned,unknown
3948-KXDUF,Male,64,No,0,Los Gatos,95033,37,-122,0,66,None,Yes,21,Yes,Yes,Cable,10,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69,4448,0,0,1354,5802,Stayed,Not churned,unknown
3948-XHGNA,Male,35,No,0,San Diego,92117,33,-117,0,24,None,Yes,14,No,Yes,DSL,28,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50,1210,0,0,345,1556,Churned,Other,Don't know
3950-VPYJB,Male,37,Yes,3,Chester,96020,40,-121,7,57,None,Yes,15,No,Yes,DSL,58,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,60,3509,0,70,829,4409,Stayed,Not churned,unknown
3951-NJCVI,Female,76,Yes,0,Cathedral City,92234,34,-116,10,42,None,Yes,42,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,95,3944,0,100,1776,5821,Stayed,Not churned,unknown
3955-JBZZM,Male,45,No,0,Hermosa Beach,90254,34,-118,0,20,Offer D,Yes,45,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-5,1641,0,0,908,2549,Stayed,Not churned,unknown
3956-CJUST,Female,67,No,0,San Francisco,94115,38,-122,0,23,None,Yes,18,No,Yes,Fiber Optic,25,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,75,1644,0,80,405,2129,Stayed,Not churned,unknown
3956-MGXOG,Female,62,No,0,Modesto,95350,38,-121,0,28,None,Yes,34,No,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81,2245,0,0,948,3192,Stayed,Not churned,unknown
3957-HHLMR,Female,50,Yes,0,Aguanga,92536,33,-117,1,70,Offer A,Yes,30,Yes,Yes,DSL,12,Yes,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,65,4543,0,0,2080,6624,Stayed,Not churned,unknown
3957-LXOLK,Female,75,No,0,Shingletown,96088,40,-122,0,28,Offer C,Yes,10,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106,3152,0,0,271,3423,Churned,Competitor,Competitor offered more data
3957-SQXML,Female,61,Yes,0,Los Angeles,90068,34,-118,10,34,None,Yes,25,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,25,894,0,0,857,1751,Stayed,Not churned,unknown
3961-SXAXY,Male,49,No,0,Thousand Oaks,91362,34,-119,0,1,Offer E,Yes,31,No,Yes,Cable,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44,44,0,0,31,75,Joined,Not churned,unknown
3963-RYFNS,Female,25,No,0,Venice,90291,34,-118,0,72,Offer A,Yes,49,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116,8014,0,90,3493,11597,Stayed,Not churned,unknown
3966-HRMZA,Female,74,No,0,Bishop,93514,37,-118,0,3,Offer E,Yes,41,No,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,No,One Year,No,Credit Card,75,203,5,10,124,332,Joined,Not churned,unknown
3967-KXAPS,Male,42,Yes,0,Los Angeles,90061,34,-118,5,72,Offer A,Yes,14,Yes,Yes,DSL,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,92,6720,0,0,978,7698,Stayed,Not churned,unknown
3967-VQOGC,Female,54,Yes,1,Leggett,95585,40,-124,4,67,None,Yes,17,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,Yes,Credit Card,25,1680,0,0,1168,2848,Stayed,Not churned,unknown
3969-GYXEL,Female,46,No,0,Berkeley,94708,38,-122,0,11,None,Yes,37,No,Yes,Fiber Optic,20,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76,839,0,0,402,1240,Stayed,Not churned,unknown
3969-JQABI,Female,47,Yes,0,Palo Alto,94303,37,-122,0,58,None,Yes,40,No,Yes,DSL,20,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,65,3792,0,110,2329,6231,Stayed,Not churned,unknown
3970-XGJDU,Female,45,No,0,West Hills,91307,34,-119,0,62,None,Yes,24,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,Yes,Credit Card,19,1124,0,0,1490,2614,Stayed,Not churned,unknown
3973-SKMLN,Male,49,No,0,Carlsbad,92008,33,-117,0,71,None,Yes,22,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,Yes,Credit Card,20,1355,42,0,1578,2891,Stayed,Not churned,unknown
3976-BWUCK,Female,63,Yes,0,San Diego,92130,33,-117,1,30,None,Yes,7,Yes,Yes,Fiber Optic,24,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94,2804,0,0,210,3015,Churned,Competitor,Competitor made better offer
3976-HXHCE,Male,57,No,0,Belvedere Tiburon,94920,38,-122,0,72,None,Yes,46,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Bank Withdrawal,19,1415,0,0,3294,4709,Stayed,Not churned,unknown
3976-NLDEZ,Male,55,No,0,Mira Loma,91752,34,-118,0,1,Offer E,Yes,1,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,21,21,0,0,1,22,Joined,Not churned,unknown
3977-QCRSL,Female,30,No,0,Warner Springs,92086,33,-117,0,5,Offer E,Yes,3,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,20,118,0,0,17,135,Stayed,Not churned,unknown
3978-YNKDD,Male,62,No,2,Culver City,90232,34,-118,0,19,None,Yes,36,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,21,468,0,0,687,1155,Stayed,Not churned,unknown
3981-QSVQI,Male,28,No,0,Bakersfield,93305,35,-119,0,8,Offer E,Yes,22,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,Yes,Bank Withdrawal,20,169,0,0,177,346,Stayed,Not churned,unknown
3982-DQLUS,Male,78,Yes,1,Sunland,91040,34,-118,10,65,None,Yes,10,Yes,Yes,Fiber Optic,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86,5688,38,0,629,6280,Stayed,Not churned,unknown
3982-JGSFD,Male,37,No,0,Madera,93638,37,-120,0,36,None,Yes,13,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,One Year,Yes,Credit Card,20,696,0,0,458,1154,Stayed,Not churned,unknown
3982-XWFZQ,Female,30,Yes,0,Denair,95316,38,-121,2,42,Offer B,Yes,11,Yes,Yes,Cable,41,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50,2204,28,0,453,2628,Churned,Competitor,Competitor offered more data
3985-HOYPM,Male,29,No,0,Washington,95986,39,-121,0,26,None,Yes,6,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,One Year,No,Credit Card,19,526,4,0,166,687,Stayed,Not churned,unknown
3987-KQDDU,Male,58,No,0,Sonoma,95476,38,-122,0,9,None,Yes,21,No,Yes,Fiber Optic,6,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76,662,0,0,190,852,Stayed,Not churned,unknown
3988-RQIXO,Female,68,No,0,Corona Del Mar,92625,34,-118,0,1,None,Yes,44,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91,91,0,0,44,135,Churned,Attitude,Attitude of service provider
3990-QYKBE,Male,74,Yes,0,La Canada Flintridge,91011,34,-118,3,37,None,Yes,49,Yes,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92,3473,0,0,1827,5300,Churned,Competitor,Competitor had better devices
3992-YWPKO,Female,55,No,0,Atwater,95301,37,-121,0,6,Offer E,Yes,20,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,110,669,0,0,122,792,Churned,Competitor,Competitor had better devices
3995-WFCSM,Female,28,No,0,San Jacinto,92582,34,-117,0,2,None,Yes,15,No,Yes,DSL,82,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,61,111,0,0,30,142,Joined,Not churned,unknown
3996-ZNWYK,Male,77,Yes,1,Sacramento,95832,38,-121,5,71,None,Yes,32,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,20,1388,0,0,2281,3669,Stayed,Not churned,unknown
3999-QGRJH,Male,80,No,0,Ballico,95303,37,-121,0,8,None,Yes,15,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70,561,0,0,119,680,Churned,Dissatisfaction,Product dissatisfaction
3999-WRNGR,Female,39,Yes,3,Soda Springs,95728,39,-120,2,60,None,No,0,No internet service,Yes,Cable,51,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50,3069,0,0,0,3069,Stayed,Not churned,unknown
4000-VGMQP,Male,56,Yes,3,Pollock Pines,95726,39,-120,2,38,None,Yes,14,Yes,Yes,Cable,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79,2863,0,0,519,3382,Stayed,Not churned,unknown
4001-TSBTV,Female,49,Yes,2,Sacramento,95827,39,-121,5,58,Offer B,Yes,41,No,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92,5512,0,0,2363,7875,Stayed,Not churned,unknown
4002-BQWPQ,Male,59,No,0,Crockett,94525,38,-122,0,25,None,Yes,25,Yes,Yes,Cable,23,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82,2029,0,0,630,2659,Stayed,Not churned,unknown
4003-FUSHP,Male,62,No,0,Santa Cruz,95060,37,-122,0,19,Offer D,Yes,46,No,Yes,Cable,8,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,62,1093,0,0,883,1977,Stayed,Not churned,unknown
4003-OCTMP,Female,55,Yes,0,Tracy,95376,38,-121,9,31,None,Yes,29,No,Yes,Cable,15,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64,1911,0,0,893,2804,Stayed,Not churned,unknown
4006-HKYHO,Male,24,No,0,Bakersfield,93311,35,-119,0,63,None,Yes,30,No,Yes,DSL,47,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,87,5310,0,0,1864,7173,Stayed,Not churned,unknown
4007-NHVHI,Female,69,No,0,Rio Linda,95673,39,-121,0,56,None,Yes,47,Yes,Yes,Fiber Optic,18,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97,5220,0,0,2614,7833,Stayed,Not churned,unknown
4009-ALQFH,Female,35,No,0,Groveland,95321,38,-120,0,25,None,Yes,48,No,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100,2369,20,0,1210,3560,Churned,Competitor,Competitor offered more data
4010-YLMVT,Female,25,No,0,Yucaipa,92399,34,-117,0,56,Offer B,Yes,25,Yes,Yes,Fiber Optic,51,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,107,5894,0,0,1387,7281,Stayed,Not churned,unknown
4011-ARPHK,Male,59,No,0,Norwalk,90650,34,-118,0,27,None,Yes,19,No,Yes,DSL,9,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,50,1411,0,150,500,2061,Stayed,Not churned,unknown
4012-YCFAI,Male,45,Yes,0,Riverside,92508,34,-117,5,60,None,Yes,22,No,Yes,DSL,16,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61,3766,0,0,1333,5099,Stayed,Not churned,unknown
4012-ZTHBR,Female,33,Yes,2,Kneeland,95549,41,-124,6,21,Offer D,Yes,39,No,Yes,Cable,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45,926,0,0,818,1744,Stayed,Not churned,unknown
4013-GUXND,Male,37,No,0,Lancaster,93534,35,-118,0,1,Offer E,Yes,48,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,21,21,0,0,48,69,Joined,Not churned,unknown
4013-TLDHQ,Male,59,No,0,Berkeley,94704,38,-122,0,19,Offer D,Yes,20,No,Yes,Fiber Optic,25,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78,1491,0,0,385,1876,Churned,Competitor,Competitor had better devices
4013-UBXWQ,Female,33,No,0,Fallbrook,92028,33,-117,0,7,Offer E,Yes,49,Yes,Yes,Cable,19,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75,521,28,0,342,834,Churned,Competitor,Competitor made better offer
4016-BJKTZ,Female,20,No,0,San Jose,95136,37,-122,0,25,Offer C,Yes,32,Yes,Yes,Fiber Optic,51,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,109,2809,0,0,808,3617,Stayed,Not churned,unknown
4018-KJYUY,Male,43,No,2,Courtland,95615,38,-122,0,22,Offer D,Yes,34,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,20,432,0,0,750,1182,Stayed,Not churned,unknown
4018-PPNDW,Female,23,Yes,0,California City,93505,35,-118,9,61,Offer B,Yes,13,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,Yes,Credit Card,24,1552,0,0,814,2366,Stayed,Not churned,unknown
4020-KIUDI,Male,54,Yes,2,Los Angeles,90044,34,-118,8,6,Offer E,Yes,24,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,20,139,0,0,142,281,Stayed,Not churned,unknown
4021-RQSNY,Male,75,Yes,0,Moreno Valley,92555,34,-117,1,29,None,Yes,26,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98,3004,38,40,748,3754,Churned,Attitude,Attitude of service provider
4023-RTIQM,Female,72,Yes,0,Redcrest,95569,40,-124,10,31,Offer C,No,0,No internet service,Yes,DSL,21,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card,50,1580,0,0,0,1580,Stayed,Not churned,unknown
4024-CSNBY,Female,39,Yes,0,Mount Hamilton,95140,37,-122,8,72,None,Yes,11,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,94,6850,0,100,793,7743,Stayed,Not churned,unknown
4026-SKKHW,Male,35,No,0,Dillon Beach,94929,38,-123,0,3,None,Yes,28,No,Yes,Cable,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50,152,0,0,85,237,Joined,Not churned,unknown
4029-HPFVY,Male,35,No,0,San Francisco,94118,38,-122,0,3,None,Yes,10,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70,220,0,0,29,250,Joined,Not churned,unknown
4030-VPZBD,Female,53,No,0,Comptche,95427,39,-124,0,2,None,No,0,No internet service,Yes,DSL,18,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31,59,0,0,0,59,Churned,Dissatisfaction,Network reliability
4032-RMHCI,Female,37,Yes,2,Fall River Mills,96028,41,-121,1,41,Offer B,No,0,No internet service,Yes,Cable,16,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35,1412,0,0,0,1412,Stayed,Not churned,unknown
4039-HEUNW,Male,77,Yes,0,Irvine,92620,34,-118,1,36,None,Yes,17,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96,3436,0,0,598,4034,Churned,Price,Lack of affordable download/upload speed
4039-PIMHX,Male,74,Yes,0,San Diego,92102,33,-117,4,49,None,Yes,2,No,Yes,DSL,15,No,Yes,No,No,No,No,No,Yes,Two Year,No,Credit Card,50,2398,0,0,82,2480,Stayed,Not churned,unknown
